publication,label
"“El poder no reside en manos de quienes buscan dominar o dividir”.

Al dirigirse a los líderes mundiales en la #UNGA, @antonioguterres subrayó que el verdadero poder proviene de la determinación compartida de defender la dignidad, proteger la igualdad y creer en nuestra humanidad https://t.co/uJjeCh5DOk",5
"RT @ACNUR_es: 💙 Hacer saber a una persona refugiada que no está sola.
💙 Acoger a las personas refugiadas.
💙 Amplificar sus voces.

Cada act…",5
"💉 Las vacunas han protegido a la humanidad por generaciones. Gracias a ellas, enfermedades que antes eran mortales ahora son prevenibles.

📊 La evidencia es clara: son seguras, efectivas y salvan vidas.

La mejor decisión es informarse con datos y fuentes confiables. https://t.co/kq9cfcGnTZ",5
RT @pnud: Ninguna nación pueden afrontar sola los desafíos globales: desde la mejora de la salud pública hasta el fin a la pobreza o los co…,5
"RT @FAOenEspanol: 👧👦Todos los niños y niñas del mundo tienen #DerechoALaAlimentación y las escuelas son clave para lograrlo.

Descubre cómo…",5
"""En todo el mundo, vemos países actuando como si las reglas no se aplicaran a ellos"".

@antonioguterres advierte que la impunidad ha dado lugar a algunos de los conflictos más atroces de nuestro tiempo.

""Vemos a seres humanos tratados como si no lo fueran. Y debemos https://t.co/9mUybjl1pr",5
"“No importa el desafío ni el momento: debemos —y vamos a— superarlo.

Nunca debemos rendirnos.

Por la paz.

Por la dignidad.

Por la justicia.

Por la humanidad.

Por el mundo que sabemos que es posible cuando trabajamos unidos”.

@antonioguterres insta a los líderes mundiales https://t.co/7bETaI7RsC",5
"🎥 Sigue EN VIVO el inicio del Debate General de la #UNGA80 desde la sede de la ONU en Nueva York.

@antonioguterres  y la @UN_PGA  dan el puntapié inicial a una semana clave para el mundo. 

https://t.co/47dIemK5yL https://t.co/HuZKa5eJS7",5
"El debate general de la 80.ª sesión de la Asamblea General de la ONU comienza este martes en nuestra sede de Nueva York.

Sigue los discursos en directo y mantente informado aquí. ⬇️https://t.co/aTSAkrTTCJ https://t.co/yGhQWMxk2t",5
"Imagina que te dijeran que tu idioma no vale.

Eso viven millones de personas sordas cuando la lengua de señas no se reconoce ni se enseña.

🔄 La inclusión empieza con el lenguaje. 

https://t.co/cRHYOOu3df https://t.co/rztdRmJ7km",5
"“El progreso hacia la igualdad de género ha sido lento e irregular.

Ningún país ha alcanzado la igualdad plena para mujeres y niñas.

Seamos claros: la igualdad de derechos y oportunidades no es un tema partidista.

Los líderes deben alzar la voz, actuar y cumplir con la https://t.co/jqgMXicstw",5
"RT @ACNUR_es: Los países de ingresos bajos y medios acogen a la mayoría de los refugiados.

Necesitan un apoyo sostenido para garantizar qu…",5
"Las guerras causan hambre.

El 60% de las personas que pasan hambre vive en zonas afectadas por conflictos.

@WFP_es distribuye alimentos a millones de personas desesperadas, atrapadas en los conflictos. 

https://t.co/RX7SxXsolM https://t.co/YyE60FFaot",5
"En este #DíaDeLaTraducción celebramos a quienes hacen posible que las naciones se entiendan.

Gracias a las y los profesionales lingüísticos que construyen puentes de diálogo, cooperación y paz.

Su trabajo impulsa el desarrollo y nos acerca como humanidad. https://t.co/PgpFg5nUz7",5
"Una crisis que afecta a la niñez es una crisis que nos afecta a todos.

Invertir en la infancia salva vidas y construye sociedades más fuertes, seguras y prósperas.

Toda la infancia tiene derecho a desarrollarse plenamente — y @unicefenespanol trabaja para hacerlo realidad. https://t.co/nowjnnZoc1",5
"La creación de la ONU fue el resultado de un compromiso mundial para “preservar a las generaciones venideras del flagelo de la guerra”.

80 años después, la ONU sigue siendo esencial para el avance de la paz, la prosperidad y los derechos humanos.

#ONU80 https://t.co/5jSaqokKXK",5
"RT @pnud: ¿Sabías que cada año se desperdician más de mil millones de toneladas de alimentos?

Esto genera entre el 8 % y el 10 % de las em…",5
"RT @unep_espanol: Cada año perdemos más de mil millones de toneladas de alimentos en hogares y empresas.

La gente joven puede cambiar esta…",5
"Cada día se pierden o desperdician toneladas de alimentos, mientras millones de personas se acuestan a dormir con hambre.

Reducir el desperdicio de alimentos es bueno para las personas y para el planeta. Vía @WFP_es https://t.co/FvIic0pwuX",5
"“El poder no reside en manos de quienes buscan dominar o dividir”.

Al dirigirse a los líderes mundiales en la #UNGA, @antonioguterres  subrayó que el verdadero poder proviene de la determinación compartida de defender la dignidad, proteger la igualdad y creer en nuestra https://t.co/IGMKKN5qjT",5
"El acceso a anticonceptivos efectivos y al aborto seguro protege la salud y promueve los derechos humanos.

Más de la @WHO sobre el #DíaDelAbortoSeguro: https://t.co/uI0akI2wa7 https://t.co/RRtnPgrAVt",5
"A 80 años de su fundación, @antonioguterres subraya que las Naciones Unidas son más necesarias que nunca.

“El mundo necesita nuestra legitimidad reconocida. Nuestro poder de convocatoria. Nuestra visión para unir a las naciones, superar divisiones y enfrentar los desafíos que https://t.co/FmgjWrJ7We",5
"“El mundo gasta 6 veces más en guerras que en proteger a las mujeres y las niñas”.

Desde la #UNGA, Cecilia Suárez, Defensora Global de la @GlobalSpotlight, recordó que es hora de invertir en igualdad y poner fin a la violencia. 💜

#ONU80 https://t.co/MlOGoaEtjU",5
"“Debemos elegir la dignidad humana y los derechos humanos”.

En la Asamblea General de la ONU de esta semana, @antonioguterres recalcó que proteger los derechos humanos es esencial para que las personas vivan en paz y prosperidad.

“Los derechos humanos no son un adorno de la https://t.co/p8sAmTsJ3r",5
"💉 Las vacunas han protegido a la humanidad por generaciones. Gracias a ellas, enfermedades que antes eran mortales ahora son prevenibles.

📊 La evidencia es clara: son seguras, efectivas y salvan vidas.

La mejor decisión es informarse con datos y fuentes confiables. https://t.co/sTnCbyoeWj",5
"El racismo y la xenofobia son el rechazo de nuestra humanidad compartida.

#CombateElRacismo para construir un mundo donde la discriminación y todas las formas de odio no tengan cabida, un mundo en el que todos disfrutemos de nuestros derechos humanos. https://t.co/PTekNNZrND",5
"En un mundo en crisis, la ONU sigue siendo esencial.

@antonioguterres lo recordó en la #UNGA:
➡️ Una brújula moral
➡️ Una fuerza para la paz
➡️ Un guardián del derecho internacional
➡️ Un faro de los derechos humanos

80 años después, su papel es más importante que nunca.
#ONU80 https://t.co/99R2IwcEbK",5
"Un enorme agradecimiento al servicio de seguridad de la ONU —y a su unidad canina 🐕— por mantenernos a salvo durante la semana de la #UNGA.

Su trabajo protege no solo a la Asamblea, sino también a las misiones en todo el mundo.

Conoce más sobre su labor https://t.co/GVfecgzjao",5
"El acceso a métodos anticonceptivos significa:
✔️ Empoderar a mujeres y niñas
✔️ Prevenir embarazos no planificados
✔️ Avanzar hacia la igualdad de género
✔️ Salvar vidas
🔄 Dilo con @unfpa_lac: Todas las personas, en todas partes, tienen derecho a tomar decisiones informadas https://t.co/4ruCtpUcNV",5
"“Las armas nucleares no dan seguridad: solo prometen aniquilación”. — @antonioguterres

En el Día Internacional para la Eliminación Total de las Armas Nucleares, el Secretario General instó a los Estados que poseen estas armas a disipar esta amenaza que pende sobre la humanidad. https://t.co/qPQSAkhzcw",5
"La juventud impulsa el cambio, pero con demasiada frecuencia queda fuera de la toma de decisiones y enfrenta barreras en educación, empleo, salud y más.

Este jueves, jóvenes de todo el mundo se reunieron en la #UNGA para exigir inclusión en las políticas que darán forma a su https://t.co/gS13HV8DMZ",5
"#LlapanchikpaqJusticia. Presidenta del Poder Judicial, Janet Tello Gilardi, inaugura la IX Feria Nacional Simultánea de Justicia Itinerante “Llapanchikpaq Justicia” (Justicia para todas y todos), desde comunidad nativa Kichwa Wayku en Lamas, San Martín.  Siga por: https://t.co/oDeTV8XPkY",5
"#AudienciasPJ | Sala Penal Especial de la Corte Suprema realiza audiencia de juicio oral contra el expresidente Pedro Castillo Terrones y otros, por el delito de rebelión.

Seguir por https://t.co/3lWrF58loG https://t.co/ALHLl13Ipc",5
#AudienciasPJ. Sala Penal Especial de la Corte Suprema realiza audiencia de juicio oral contra expresidente Pedro Castillo Terrones y otros por el delito de rebelión. Seguir por: https://t.co/yhgwGp0bNN https://t.co/YR1pwYpNgp,5
